PREC	RECALL	FSCORE	TIME	LEN	NUNK	NSCORED	
0	0	0	0.00202489	16	0	47	
0	0	0	0.000504017	4	0	11	
0	0	0	0.00233102	18	0	53	
0	0	0	0.000754118	6	0	17	
0	0	0	0.00149298	12	0	35	
0	0	0	0.00167608	13	0	38	
0	0	0	0.00099206	8	0	23	
0	0	0	0.00123501	10	0	29	
0	0	0	0.00176811	14	0	41	
0	0	0	0.00184584	14	0	41	
0	0	0	0.00216985	17	0	50	
0	0	0	0.00090003	7	0	20	
0	0	0	0.00140595	11	0	32	
0	0	0	0.000898123	7	0	20	
0	0	0	0.000488997	4	0	11	
0	0	0	0.00087595	7	0	20	
0	0	0	0.00320792	25	0	74	
0	0	0	0.00141883	11	0	32	
0	0	0	0.000749111	6	0	17	
0	0	0	0.00138092	11	0	32	
0	0	0	0.00131178	10	0	29	
0	0	0	0.00235009	18	0	53	
0	0	0	0.000886202	7	0	20	
0	0	0	0.00132918	10	0	29	
0	0	0	0.00130296	10	0	29	
0	0	0	0.00128794	10	0	29	
0	0	0	0.00114298	9	0	26	
0	0	0	0.000760794	6	0	17	
0	0	0	0.00115609	9	0	26	
0	0	0	0.000874043	7	0	20	
0	0	0	0.00048399	4	0	11	
0	0	0	0.000761032	6	0	17	
0	0	0	0.00298023	24	0	71	
0	0	0	0.00214195	16	0	47	
0	0	0	0.00100112	8	0	23	
0	0	0	0.00313711	25	0	74	
0	0	0	0.000898123	7	0	20	
0	0	0	0.00141311	11	0	32	
0	0	0	0.00161409	13	0	38	
0	0	0	0.00283098	22	0	65	
0	0	0	0.00101209	8	0	23	
0	0	0	0.00149608	12	0	35	
0	0	0	0.00170302	13	0	38	
0	0	0	0.00116396	9	0	26	
0	0	0	0.0015409	12	0	35	
0	0	0	0.00101018	8	0	23	
0	0	0	0.00121522	10	0	29	
0	0	0	0.00221801	17	0	50	
0	0	0	0.00220895	17	0	50	
0	0	0	0.00294113	23	0	68	
0	0	0	0.00127292	10	0	29	
0	0	0	0.00100303	7	0	20	
0	0	0	0.00223303	17	0	50	
0	0	0	0.00197697	15	0	44	
0	0	0	0.00198197	15	0	44	
0	0	0	0.000527859	4	0	11	
0	0	0	0.00114393	9	0	26	
0	0	0	0.00139117	11	0	32	
0	0	0	0.00165892	13	0	38	
0	0	0	0.00244021	19	0	56	
0	0	0	0.000751972	6	0	17	
0	0	0	0.00113297	9	0	26	
0	0	0	0.00216508	17	0	50	
0	0	0	0.00165796	13	0	38	
0	0	0	0.000859022	7	0	20	
0	0	0	0.00188398	15	0	44	
0	0	0	0.00187802	15	0	44	
0	0	0	0.00197506	16	0	47	
0	0	0	0.000617981	5	0	14	
0	0	0	0.000371218	3	0	8	
0	0	0	0.00198388	16	0	47	
0	0	0	0.000747919	6	0	17	
0	0	0	0.0022769	18	0	53	
0	0	0	0.00257993	20	0	59	
0	0	0	0.000766039	6	0	17	
0	0	0	0.0026269	21	0	62	
0	0	0	0.00305104	24	0	71	
0	0	0	0.000967979	8	0	23	
0	0	0	0.00151181	12	0	35	
0	0	0	0.00162697	13	0	38	
0	0	0	0.000354052	3	0	8	
0	0	0	0.001616	13	0	38	
0	0	0	0.00198388	16	0	47	
0	0	0	0.0020051	16	0	47	
0	0	0	0.00190091	15	0	44	
0	0	0	0.00153613	12	0	35	
0	0	0	0.00201511	16	0	47	
0	0	0	0.000879049	7	0	20	
0	0	0	0.000853062	7	0	20	
0	0	0	0.002249	18	0	53	
0	0	0	0.000898838	7	0	20	
0	0	0	0.000989199	8	0	23	
0	0	0	0.000473022	4	0	11	
0	0	0	0.0017581	14	0	41	
0	0	0	0.00162411	13	0	38	
0	0	0	0.002671	21	0	62	
0	0	0	0.00139117	11	0	32	
0	0	0	0.000868797	7	0	20	
0	0	0	0.00124693	10	0	29	
0	0	0	0.00212908	17	0	50	
0	0	0	0.00153089	12	0	35	
0	0	0	0.000746012	6	0	17	
0	0	0	0.000478983	4	0	11	
0	0	0	0.000970125	8	0	23	
0	0	0	0.00109601	9	0	26	
0	0	0	0.00085187	7	0	20	
0	0	0	0.00104189	8	0	23	
0	0	0	0.00123501	10	0	29	
0	0	0	0.00127196	10	0	29	
0	0	0	0.00048399	4	0	11	
0	0	0	0.00155091	12	0	35	
0	0	0	0.00139213	11	0	32	
0	0	0	0.000750065	6	0	17	
0	0	0	0.000853062	7	0	20	
0	0	0	0.000730991	6	0	17	
0	0	0	0.000725985	6	0	17	
0	0	0	0.000870943	7	0	20	
0	0	0	0.000860929	7	0	20	
0	0	0	0.0021131	17	0	50	
0	0	0	0.00177002	14	0	41	
0	0	0	0.000540972	4	0	11	
0	0	0	0.00145316	11	0	32	
0	0	0	0.00113201	9	0	26	
0	0	0	0.0018878	15	0	44	
0	0	0	0.000617027	5	0	14	
0	0	0	0.00150418	12	0	35	
0	0	0	0.000741005	6	0	17	
0	0	0	0.00168896	13	0	38	
0	0	0	0.000975132	8	0	23	
0	0	0	0.00101805	8	0	23	
0	0	0	0.00100088	8	0	23	
0	0	0	0.00219488	17	0	50	
0	0	0	0.000864029	7	0	20	
0	0	0	0.00058794	5	0	14	
