PREC	RECALL	FSCORE	TIME	LEN	NUNK	NSCORED	
0	0	0	0.00648808	38	0	113	
0	0	0	0.0101461	58	0	173	
0	0	0	0.000869036	5	0	14	
0	0	0	0.00458503	27	0	80	
0	0	0	0.00237107	14	0	41	
0	0	0	0.00971603	57	0	170	
0	0	0	0.00540805	32	0	95	
0	0	0	0.0128748	75	0	224	
0	0	0	0.00507092	29	0	86	
0	0	0	0.0127702	74	0	221	
0	0	0	0.00608397	35	0	104	
0	0	0	0.00968814	56	0	167	
0	0	0	0.00663495	39	0	116	
0	0	0	0.00341892	20	0	59	
0	0	0	0.00395393	23	0	68	
0	0	0	0.00973797	56	0	167	
0	0	0	0.0113809	66	0	197	
0	0	0	0.0101831	59	0	176	
0	0	0	0.000507116	3	0	8	
0	0	0	0.00549603	32	0	95	
0	0	0	0.00726914	42	0	125	
0	0	0	0.00846601	49	0	146	
0	0	0	0.0130849	74	0	221	
0	0	0	0.00593305	34	0	101	
0	0	0	0.00623989	32	0	95	
0	0	0	0.00826406	48	0	143	
0	0	0	0.0154259	90	0	269	
0	0	0	0.00720501	41	0	122	
0	0	0	0.00341487	20	0	59	
0	0	0	0.000943184	6	0	17	
0	0	0	0.000432968	3	0	8	
0	0	0	0.000432014	3	0	8	
0	0	0	0.0059309	35	0	104	
0	0	0	0.009413	55	0	164	
0	0	0	0.00733805	42	0	125	
0	0	0	0.00481486	28	0	83	
0	0	0	0.00555992	32	0	95	
0	0	0	0.000478029	3	0	8	
0	0	0	0.00355196	21	0	62	
0	0	0	0.00274491	16	0	47	
0	0	0	0.00740314	43	0	128	
0	0	0	0.00374198	22	0	65	
0	0	0	0.00251007	15	0	44	
0	0	0	0.00319791	19	0	56	
0	0	0	0.00229692	14	0	41	
0	0	0	0.010998	64	0	191	
0	0	0	0.00882697	51	0	152	
0	0	0	0.00957203	56	0	167	
0	0	0	0.00460887	27	0	80	
0	0	0	0.00521207	30	0	89	
0	0	0	0.00286484	17	0	50	
0	0	0	0.00425601	25	0	74	
0	0	0	0.00289798	17	0	50	
0	0	0	0.00813913	46	0	137	
0	0	0	0.00516486	29	0	86	
0	0	0	0.00513506	30	0	89	
0	0	0	0.000471115	3	0	8	
0	0	0	0.005687	34	0	101	
0	0	0	0.00268984	16	0	47	
0	0	0	0.00500607	30	0	89	
0	0	0	0.00327492	19	0	56	
0	0	0	0.00353909	21	0	62	
0	0	0	0.00561905	33	0	98	
0	0	0	0.00183201	11	0	32	
0	0	0	0.004004	24	0	71	
0	0	0	0.00224686	13	0	38	
0	0	0	0.00697303	41	0	122	
0	0	0	0.00896811	53	0	158	
0	0	0	0.010833	64	0	191	
0	0	0	0.004498	26	0	77	
0	0	0	0.00308084	18	0	53	
0	0	0	0.00648499	38	0	113	
0	0	0	0.00492311	29	0	86	
0	0	0	0.023737	140	0	419	
0	0	0	0.00335288	19	0	56	
0	0	0	0.00784492	46	0	137	
0	0	0	0.00734901	43	0	128	
0	0	0	0.00299001	18	0	53	
0	0	0	0.00112891	7	0	20	
0	0	0	0.00267911	16	0	47	
0	0	0	0.010643	61	0	182	
0	0	0	0.00690198	40	0	119	
0	0	0	0.00922799	54	0	161	
0	0	0	0.00424409	25	0	74	
0	0	0	0.00439596	26	0	77	
0	0	0	0.00293493	17	0	50	
0	0	0	0.00268602	16	0	47	
0	0	0	0.00477695	28	0	83	
0	0	0	0.00545311	31	0	92	
0	0	0	0.00722814	42	0	125	
0	0	0	0.000860929	5	0	14	
0	0	0	0.00263405	12	0	35	
0	0	0	0.00265789	16	0	47	
0	0	0	0.00504017	29	0	86	
0	0	0	0.00444984	26	0	77	
0	0	0	0.00200987	12	0	35	
0	0	0	0.00270891	16	0	47	
0	0	0	0.00475216	28	0	83	
0	0	0	0.0038991	23	0	68	
0	0	0	0.00815082	48	0	143	
0	0	0	0.00657916	38	0	113	
0	0	0	0.00770402	41	0	122	
0	0	0	0.00306392	18	0	53	
0	0	0	0.00392699	23	0	68	
0	0	0	0.00341511	20	0	59	
0	0	0	0.00505495	29	0	86	
0	0	0	0.00524116	31	0	92	
0	0	0	0.00574899	34	0	101	
0	0	0	0.00476193	28	0	83	
0	0	0	0.00199795	12	0	35	
0	0	0	0.00508809	30	0	89	
0	0	0	0.00465703	27	0	80	
0	0	0	0.00507689	30	0	89	
0	0	0	0.00529885	31	0	92	
0	0	0	0.00340295	20	0	59	
0	0	0	0.0080359	47	0	140	
0	0	0	0.00119686	7	0	20	
0	0	0	0.00416708	24	0	71	
0	0	0	0.000469923	3	0	8	
0	0	0	0.000266075	2	0	5	
0	0	0	0.00128412	8	0	23	
0	0	0	0.00125313	8	0	23	
0	0	0	0.00027895	2	0	5	
0	0	0	0.001441	9	0	26	
0	0	0	0.0014782	9	0	26	
0	0	0	0.001441	9	0	26	
0	0	0	0.00152111	9	0	26	
0	0	0	0.00179005	11	0	32	
0	0	0	0.00144196	9	0	26	
0	0	0	0.000939131	6	0	17	
0	0	0	0.001436	9	0	26	
0	0	0	0.00145602	9	0	26	
0	0	0	0.000423908	3	0	8	
0	0	0	0.00125194	8	0	23	
0	0	0	0.00125504	8	0	23	
0	0	0	0.000277042	2	0	5	
0	0	0	0.010216	62	0	185	
0	0	0	0.00277901	16	0	47	
0	0	0	0.000983953	6	0	17	
0	0	0	0.00398397	24	0	71	
0	0	0	0.008919	53	0	158	
0	0	0	0.00888085	52	0	155	
0	0	0	0.0038681	23	0	68	
0	0	0	0.00407696	24	0	71	
0	0	0	0.00652981	38	0	113	
0	0	0	0.00384212	22	0	65	
0	0	0	0.00206184	12	0	35	
0	0	0	0.00538802	31	0	92	
0	0	0	0.000478983	3	0	8	
0	0	0	0.00026989	2	0	5	
0	0	0	0.00124717	8	0	23	
