PREC	RECALL	FSCORE	TIME	LEN	NUNK	NSCORED	
0	0	0	0.00433898	18	0	53	
0	0	0	0.0046711	20	0	59	
0	0	0	0.00348401	14	0	41	
0	0	0	0.00403595	17	0	50	
0	0	0	0.00237489	10	0	29	
0	0	0	0.00230408	10	0	29	
0	0	0	0.00208902	9	0	26	
0	0	0	0.00537491	22	0	65	
0	0	0	0.00189495	8	0	23	
0	0	0	0.00330114	14	0	41	
0	0	0	0.00157809	7	0	20	
0	0	0	0.00133204	6	0	17	
0	0	0	0.00907993	38	0	113	
0	0	0	0.00589299	25	0	74	
0	0	0	0.00305891	13	0	38	
0	0	0	0.00462508	19	0	56	
0	0	0	0.00823212	34	0	101	
0	0	0	0.00144196	6	0	17	
0	0	0	0.00185704	8	0	23	
0	0	0	0.00214291	9	0	26	
0	0	0	0.000604868	3	0	8	
0	0	0	0.000391006	2	0	5	
0	0	0	0.002321	10	0	29	
0	0	0	0.00711298	30	0	89	
0	0	0	0.00264001	11	0	32	
0	0	0	0.00458312	19	0	56	
0	0	0	0.00114799	5	0	14	
0	0	0	0.00802898	33	0	98	
0	0	0	0.00379586	16	0	47	
0	0	0	0.00970197	41	0	122	
0	0	0	0.00135493	6	0	17	
0	0	0	0.00447512	19	0	56	
0	0	0	0.00212002	9	0	26	
0	0	0	0.00300503	13	0	38	
0	0	0	0.00218487	10	0	29	
0	0	0	0.0109749	44	0	131	
0	0	0	0.00809097	33	0	98	
0	0	0	0.00621581	26	0	77	
0	0	0	0.00588107	25	0	74	
0	0	0	0.00309181	13	0	38	
0	0	0	0.00836515	36	0	107	
0	0	0	0.00675297	28	0	83	
0	0	0	0.00310087	13	0	38	
0	0	0	0.00262594	11	0	32	
0	0	0	0.0128181	53	0	158	
0	0	0	0.00306416	13	0	38	
0	0	0	0.0034821	15	0	44	
0	0	0	0.00399399	17	0	50	
0	0	0	0.00377107	16	0	47	
0	0	0	0.00167584	7	0	20	
0	0	0	0.00884295	37	0	110	
0	0	0	0.00418091	18	0	53	
0	0	0	0.00620294	26	0	77	
0	0	0	0.00832105	35	0	104	
0	0	0	0.00554895	23	0	68	
0	0	0	0.00674295	28	0	83	
0	0	0	0.00888586	36	0	107	
0	0	0	0.00187898	8	0	23	
0	0	0	0.00670195	28	0	83	
0	0	0	0.00481582	20	0	59	
0	0	0	0.0040741	17	0	50	
0	0	0	0.0018661	8	0	23	
0	0	0	0.00163603	7	0	20	
0	0	0	0.003304	14	0	41	
0	0	0	0.00436115	18	0	53	
0	0	0	0.00577211	24	0	71	
0	0	0	0.00334191	14	0	41	
0	0	0	0.00357413	15	0	44	
0	0	0	0.00309801	13	0	38	
0	0	0	0.0010891	5	0	14	
0	0	0	0.00241208	10	0	29	
0	0	0	0.00347996	15	0	44	
0	0	0	0.00381708	16	0	47	
0	0	0	0.00208402	9	0	26	
0	0	0	0.00740695	30	0	89	
