PREC	RECALL	FSCORE	TIME	LEN	NUNK	NSCORED	
0	0	0	0.00268912	18	0	53	
0	0	0	0.00238299	16	0	47	
0	0	0	0.00176597	12	0	35	
0	0	0	0.000407934	3	0	8	
0	0	0	0.00311422	21	0	62	
0	0	0	0.0013051	9	0	26	
0	0	0	0.00297594	20	0	59	
0	0	0	0.00436807	29	0	86	
0	0	0	0.00296092	20	0	59	
0	0	0	0.00493693	32	0	95	
0	0	0	0.00482082	32	0	95	
0	0	0	0.0016129	11	0	32	
0	0	0	0.00464892	31	0	92	
0	0	0	0.00338387	23	0	68	
0	0	0	0.00402093	27	0	80	
0	0	0	0.00296307	20	0	59	
0	0	0	0.00420403	28	0	83	
0	0	0	0.00350595	23	0	68	
0	0	0	0.00132394	9	0	26	
0	0	0	0.00353003	24	0	71	
0	0	0	0.00209999	14	0	41	
0	0	0	0.00396991	27	0	80	
0	0	0	0.000131845	1	0	2	
0	0	0	0.00236702	16	0	47	
0	0	0	0.00269198	18	0	53	
0	0	0	0.00426102	28	0	83	
0	0	0	0.00163102	11	0	32	
0	0	0	0.00118899	8	0	23	
0	0	0	0.00231409	16	0	47	
0	0	0	0.00170302	12	0	35	
0	0	0	0.00335598	23	0	68	
0	0	0	0.00277114	19	0	56	
0	0	0	0.00174403	12	0	35	
0	0	0	0.0040071	27	0	80	
0	0	0	0.00162005	11	0	32	
0	0	0	0.0026269	18	0	53	
0	0	0	0.00217795	15	0	44	
0	0	0	0.00323296	22	0	65	
0	0	0	0.00287199	20	0	59	
0	0	0	0.002321	16	0	47	
0	0	0	0.000884056	6	0	17	
0	0	0	0.001719	12	0	35	
0	0	0	0.00190496	13	0	38	
0	0	0	0.00127792	9	0	26	
0	0	0	0.00369692	25	0	74	
0	0	0	0.00343084	22	0	65	
0	0	0	0.00331092	22	0	65	
0	0	0	0.00178599	12	0	35	
0	0	0	0.00153112	11	0	32	
0	0	0	0.00232792	16	0	47	
0	0	0	0.00323009	22	0	65	
0	0	0	0.00204492	14	0	41	
0	0	0	0.00316095	21	0	62	
0	0	0	0.00469208	31	0	92	
0	0	0	0.000138044	1	0	2	
0	0	0	0.00263	18	0	53	
0	0	0	0.00102091	7	0	20	
0	0	0	0.00218892	15	0	44	
0	0	0	0.00384808	25	0	74	
0	0	0	0.00347996	24	0	71	
0	0	0	0.00101113	7	0	20	
0	0	0	0.00169015	12	0	35	
0	0	0	0.00325894	22	0	65	
0	0	0	0.00864291	58	0	173	
0	0	0	0.00105715	7	0	20	
0	0	0	0.00270915	18	0	53	
0	0	0	0.00275493	19	0	56	
0	0	0	0.00207901	14	0	41	
0	0	0	0.00234318	16	0	47	
0	0	0	0.00411296	28	0	83	
0	0	0	0.000128031	1	0	2	
0	0	0	0.00311685	21	0	62	
0	0	0	0.00306702	21	0	62	
0	0	0	0.00397301	26	0	77	
0	0	0	0.00274801	18	0	53	
0	0	0	0.000123024	1	0	2	
0	0	0	0.00337601	23	0	68	
0	0	0	0.00283003	19	0	56	
0	0	0	0.0011518	8	0	23	
0	0	0	0.00128293	9	0	26	
0	0	0	0.00123	9	0	26	
0	0	0	0.00247598	17	0	50	
0	0	0	0.00327992	22	0	65	
0	0	0	0.00201893	14	0	41	
0	0	0	0.00202894	14	0	41	
0	0	0	0.00111699	8	0	23	
0	0	0	0.00311089	21	0	62	
0	0	0	0.00158191	11	0	32	
0	0	0	0.000803947	6	0	17	
0	0	0	0.00207806	14	0	41	
0	0	0	0.00188708	13	0	38	
0	0	0	0.00187016	13	0	38	
0	0	0	0.000979185	7	0	20	
0	0	0	0.00158	11	0	32	
0	0	0	0.00111794	8	0	23	
0	0	0	0.000669003	5	0	14	
0	0	0	0.00173998	12	0	35	
0	0	0	0.00175405	12	0	35	
0	0	0	0.00171304	12	0	35	
0	0	0	0.0014112	10	0	29	
0	0	0	0.00254416	17	0	50	
0	0	0	0.00128293	9	0	26	
0	0	0	0.00161004	11	0	32	
0	0	0	0.00175095	12	0	35	
0	0	0	0.00174117	12	0	35	
0	0	0	0.000838041	6	0	17	
0	0	0	0.00366998	25	0	74	
0	0	0	0.00129294	9	0	26	
0	0	0	0.000388861	3	0	8	
0	0	0	0.001261	9	0	26	
0	0	0	0.00342321	23	0	68	
0	0	0	0.00133801	9	0	26	
0	0	0	0.0021112	14	0	41	
0	0	0	0.004668	32	0	95	
0	0	0	0.00270796	18	0	53	
0	0	0	0.000673056	5	0	14	
0	0	0	0.00204086	14	0	41	
0	0	0	0.00827694	56	0	167	
0	0	0	0.00597	39	0	116	
0	0	0	0.00828505	56	0	167	
0	0	0	0.000160933	1	0	2	
0	0	0	0.010551	71	0	212	
0	0	0	0.00437784	29	0	86	
0	0	0	0.00166893	11	0	32	
0	0	0	0.00381708	25	0	74	
0	0	0	0.00362206	24	0	71	
0	0	0	0.000452042	3	0	8	
0	0	0	0.00286508	20	0	59	
0	0	0	0.000848055	6	0	17	
0	0	0	0.000702858	5	0	14	
0	0	0	0.00293803	20	0	59	
0	0	0	0.000837088	6	0	17	
0	0	0	0.00217509	15	0	44	
0	0	0	0.000864983	6	0	17	
0	0	0	0.00320983	20	0	59	
0	0	0	0.000864983	6	0	17	
0	0	0	0.001791	12	0	35	
0	0	0	0.00222206	15	0	44	
